date,seat_type,reviews,recommendation,year,roberta_neg,roberta_neu,roberta_pos,topic
2017-03-04,Business Class,"  Cape Town to London Heathrow in an old but well kept Boeing 747. Full flight. Flight left and arrived on time. What made this flight so outstanding was the crew. Very attentive and enthusiastic. My broken headphone was replaced within seconds of me telling one of the crew, when my wife's breakfast selection was apparently not available it was rapidly located at a different section and served - to her pleasant surprise. ",yes,2017,0.015896466,0.08189339,0.9022101,3
2017-02-28,Premium Economy,"  I have flown a lot with British Airways and other airlines and am constantly amazed at BA's bad reviews. Flew from Chicago to London. The plane was spotless, comfortable and well presented. The staff were impeccable, polite and helpful - in my view some of the best. The only thing I would ask is that they review the food. They have certainly cut their costs in particular for breakfast before landing and that was insubstantial. Overall they continue to impress.",yes,2017,0.02137339,0.083232835,0.8953938,6
2017-02-26,Business Class,"  London Heathrow to Chicago O'Hare and my experience was wonderful. There were a few problems checking in at Terminal 5 (there was an issue with some of the luggage belts at check-in running slow - never mind these things happen). We were given information about what was happening and staff were doing their best. Fast-track security was fast. Made my way to the lounge in South Terminal which was busy but I was able to find a quiet spot. Lots of food and drinks on offer but I stuck to water as I knew would be eating on the plane. Had to go to a gate in B terminal - this was my first time at Terminal 5 so asked how to get to the gate, very easy instructions given and transportation via the transit train. Boarding was easy although I didn't use the priority boarding service (my bad missing the announcement). I paid extra so I could pre-book my seat (63J) on the upper deck and really glad I did. Our cabin crew were wonderful, so attentive and polite and nothing seemed any bother for them. The food was good for airplane food and the pink champagne was very nice! I managed to get a couple of hours sleep which is very unusual for me. There's lots of room and the upper deck is limited to a maximum of 20 passengers so it feels very private. The window seats have lots of storage but unless you are in 62 or 64 A/K you have to climb over your neighbour's foot stool/legs to get in and out of your seat. 63J is an aisle seat so less private but lots of room as it's by an exit door (ideal for anybody over 6ft). There is a long not too high drawer to place items (I put a pair of knee-length leather boots in there without any issue and there was room for more) and there's the overhead lockers. I couldn't fault my trip out and I am hoping my return trip is just as enjoyable.",yes,2017,0.01679973,0.08932812,0.8938722,5
2017-02-21,Economy Class,"  Gatwick to Cape Town. This journey was a very pleasant surprise. I didn't expect great service and was not disappointed. I didn't expect great food or wine and was not disappointed. I didn't expect a comfortable economy seat and was pleasantly surprised. This was an older 777 with a 3-3-3 configuration (31"" seat pitch) in economy and comfortable seats. I flew to South Africa this time last year with Virgin on their new B787 and it was a nightmare. The comfort of seat on a long haul is far more important to me that anything else and this was a far more pleasant experience than I had expected.",yes,2017,0.017527971,0.07472787,0.90774417,1
2017-02-20,Economy Class,"  London Heathrow to Las Vegas, and a great journey. The flight was on time and staff were professional and friendly. The inflight meals were tasty and the portions of a good size. Although the seats are a bit narrow, they were comfortable and the leg room was adequate. Facilities on the plane were clean. Would definitely fly BA again.",yes,2017,0.0017400251,0.019635191,0.97862476,0
2017-02-16,Business Class," London to Hong Kong with British Airways. The flight is good as I booked the best business seat and it is imperative if flying BA to get this best seat 16K, other seats are below standard for long haul business. Yet a similar seat on an A380 is better. Service is good and food is adequate. I fly this route many times on BA rather than CX: CX is better but BA better priced, and that is, if you get the best seat. 7 points for B777 and 8 for A380.",yes,2017,0.01481207,0.1240721,0.8611158,0
2017-02-15,Economy Class,"  London Heathrow to Brussels. Living in England for 6 months I décided to go back home for a week. I am terrifying about flying but choose to do it by plane anyway. I am happy to have chosen BA, in the airport, at the gate, in the plane, I felt safe and people listen to me. I had the chance the two times (going and back) to meet the captain in the cockpit to feel better. The crew was nice and friendly and thanks to them I had a comfortable flight and I am now ready to Take it again. The planes were clean and nice",yes,2017,0.008521176,0.0345085,0.9569704,0
2017-02-07,Business Class,"  Hong Kong to London on an A380 in business class. I like the upper deck cabin and at my preferred seat, with complete privacy. The food is adequate, of large quantity though not superior quality. Drinks are served generously. Has good arrival lounge at LHR, a necessity as flight arrives at 4:50am.",yes,2017,0.011057262,0.10235583,0.8865869,0
2017-02-06,Business Class,"  Gatwick to Salzburg return in business class, and these were pleasant flights, with both flights arriving early. The flight out was early morning, so a hot breakfast was provided with champagne. On the flight back, afternoon tea was provided, rather than lunch, which was odd for a flight leaving at 14.00 local time.",yes,2017,0.016271504,0.19436382,0.78936464,1
2017-02-03,Economy Class,"  London Heathrow to Washington Dulles. My first long haul flight with British Airways. Flight on time, quite new and spotless aircraft. Very friendly and efficient cabin crew. Descent lunch followed by the snack served 1 hour prior to landing. Good choice of drinks and soft drinks. Informative cockpit crew. Wide choice of IFE. Cons: limited legroom in economy (additionally limited by the electronix box beneath the seat). Overall I am impressed. Decent value for the money paid. I would definitely fly with BA again.",yes,2017,0.003572202,0.03205186,0.964376,0
2017-02-01,Economy Class,"  Gatwick to Mauritius return. Absolutely fine from online check in, baggage drop at Gatwick to collecting baggage in Mauritius. Allocated seats together (2 passengers) given at online check in, with no need to change these. Pleasant and courteous staff member at baggage drop. Boarding by cabin class and row numbers and ran pretty smoothly. Boeing 777 about 16 years old, but still in presentable condition. I'm 1.8 m. tall and medium build and I found the seat pretty comfortable for a 12-hour flight in economy - at least this aircraft type is still 9 abreast despite the slightly dated look of the cabin. Not the largest seat screen I've experienced but fine, and there was a reasonable selection of movies, tv and music. Drinks service followed by hot meal (roast chicken in sauce or veggie option). We ate in the terminal before departing just in case the food offering was going to be dire, but despite the reduction in food given on the tray we couldn't really fault what was provided. Lights out after dinner until about an hour before landing when a hot breakfast was served. Cabin crew friendly and efficient service, with water service through the night, plus option to get drinks from the galley. Landed on time. Spent ages in the queue at immigration, luggage waiting for us and then taxi to hotel. We got there safely, on time and in reasonable comfort. Return flight a week later pretty much the same as outbound.",yes,2017,0.015945971,0.1671172,0.81693685,1
2017-01-27,First Class,"  London Heathrow to Philadelphia return. Very good experience both flights. Mature crew outbound with longer waits for drinks and meal service, very energetic younger crew on return, where everything happened quickly and efficiently. Both crews friendly and had control of the cabin, which made for a relaxed atmosphere. Food noticeably better than of late - I hope this will continue. On return my original onward flight cancelled due to fog, but rebooking had been done by the time I checked in in PHL and I had a text message also to that effect. Concorde Room fine both ways though it is starting to look a little frayed, but still acceptable even if the food and beverage staff do not always smile very much. All in all good solid enjoyable flights. I would add that this review applies to my most recent experience as others have not been so positive.",yes,2017,0.013590737,0.07191691,0.9144923,-1
2017-01-24,Economy Class,"  Flew Economy from London to Manchester in August 2016. The service was really good even for this short flight. The crew were smiley, the food offered was okay (before BA discontinued free food and drinks in 2017), and the flight departed on time. London Heathrow T5 was good and the queues weren't too long, even though it was peak Summer time.",yes,2017,0.0019859301,0.023769176,0.9742449,-1
2017-01-23,Business Class,"  We flew British Airways from Lisbon to San Jose via London. Lisbon to London the seats were ok, basically coach seats but the middle seat is blocked off. The crew on that flight was very good. We were a bit apprehensive about the configuration of seats on the long haul Boeing 787 from London to San Jose. I had a middle seat, 7E, but it turned out fine, but definitely narrower than the seats on other airlines business class. I did not need to go over anybody to get in and out, however the other middle seats might not have been as easy. Staff on the London to San Jose flight was good but not warm or personal. The food quality was better than some airlines.",yes,2017,0.019600762,0.14333563,0.8370636,-1
2017-01-20,Economy Class," British Airways is a very good airline. Yesterday I was coming back from Bangkok to London and I missed my flight, because I feel asleep at the airport (I had a sleepless night and food poisoning). They did me big favour and booked next available flight (next day) free of charge. Never happened to me with another airline. Very impressed.",yes,2017,0.019184958,0.052474312,0.9283407,6
2017-01-15,Business Class,  Houston to London Heathrow in Business Class. The service from the cabin crew was less attentive and organised than the outbound flight. British Airways used a Boeing 777 plane rather than the 747 used on the outward journey. This meant there was no upper deck seating. The seats are comfortable and convert to flat beds. Both journeys provided a welcome drink and 3 course menu. I found I was still hungry after the meal so made use of the snacks available at the bar. I used the arrivals lounge at LHR which was great to have a shower and some breakfast.,yes,2017,0.07118903,0.32574525,0.6030657,-1
2017-01-12,Business Class,"  London Heathrow to Amman. It was my first time to fly the A321 (ex-BMI aircraft) in business class on BA, and I really like the layout that feels so spacious. The service was great throughout and the cabin crew were active in checking if passengers needed anything. The check-in queues in Amman were annoying but, other than that, this London-Amman-London trip reminded me of how flying used to be.",yes,2017,0.033585172,0.11019885,0.85621595,0
2017-01-11,Economy Class,"  London Heathrow to Rome return, outbound with an A320 and inbound a Boeing 767. Outbound flight was delayed due to engine problem just before taking off with consequent 5 hours delays. BA did look after us well though. Replacement aircraft found (another A320) and we safely arrived to destination. Cabin crew was very helpful and polite. Return on an old but still good looking B767 (I believe they will be phased out in 2017) which has plenty of legroom and space in economy, although the overhead bins are not too spacious (I guess that is the way they used to be). We departed and landed on time. Overall a good experience despite the outbound delay but I prefer airlines that are able to make safety calls to those that would not!

",yes,2017,0.02113897,0.13020888,0.8486521,-1
2017-01-09,Economy Class,"  Athens to London return. entire experience was excellent, although due to bad weather conditions in London, my original flight was cancelled and I was rebooked on another one 30 hours later. BA compensated my first night stay, I got a room upgrade and their staff kept me informed on the difficult situation. The aircraft interior was clean and smart and the crew smiling, polite and efficient! Both flights on time and the meal was average.",yes,2017,0.035619367,0.106352374,0.8580283,-1
2017-01-02,Business Class,"  Toronto to London return in Club World on 787-900 with British Airways. Outbound was upgraded a couple of months ago from World Traveller Plus (worth the money for a decent night's sleep). Fast check in and fast track security at Pearson meant I was in the lounge within 15 mins. Excellent lounge supper service with a choice of a roast or noodles in soup. The lounge is well managed and maintained with friendly staff and a well stocked bar. On time boarding but a delayed departure due to loading baggage. A glass of champagne, with a top up, before departure. I always find boarding in Club World disjointed and fragmented as crew from World Traveler assist making the pre departure service erratic. A fast drinks service and supper were served with lights out. A well timed late breakfast meant a decent 5 hours sleep on this leg and my food choices were actually available. Priority bags beat me to the baggage belt. The return leg was enhanced due to being upgraded 24 hours before departure. (clearly oversold for such early action but welcome as a BA Silver member). The flight was one of my best business class flights and reminded me of the old BA I knew and loved. Fast bar service done by tray and not by cart, an excellent meal of roast chicken, with a delicious caramel desert (plated too) and some decent wines. The only reduction in service spotted this time was the wine list was down to two reds, two whites and no Rose. That said, the wines were very good. The cabin crew excelled throughout with the two crew professional, friendly and delivering excellent customer service promptly when asked. Afternoon tea is a now a bit of let down with the scones dropped. An early landing, and prompt bags on the belt completed a stellar trip back home. If only BA could deliver this standard consistently with an improved product and friendly crew and sort out the flawed and outdated seat layout, then there is a chance BA could return to it's former glory",yes,2017,0.016758284,0.12749729,0.8557445,2
2016-12-27,First Class,"  Having read so many negative reviews on this site regarding British Airways and their First Class product I was somewhat concerned as to what the experience would be like on our First Class flight from LHR-SAN on BA273 on their B747-400, I needn't have worried, this flight was excellent on all aspects. Our domestic connecting flight from MAN-LHR was delayed by 2 hours due to fog at LHR, the Captain  came into the Gate area and explained the reasons of the delay and invited questions from any concerned passengers about their connecting flights in LHR. Luckily we had planned 4 hours into our itinerary so the delay caused us no problems, passengers with tight connections at LHR were offered alternative connection options. The Concorde Lounge in LHR T5 BA First Class passengers was superb with professional and courteous staff, we had booked a Cabana and Spa Treatments, both were superb and highly recommended, plan time into your itinerary to enjoy these to the full. The lounge offers A la Carte Dining and the food was excellentpromptly, Champagne and great wines were also available. Onboard the BA747 in the First Cabin we had seats 2A & 2K, these offered great comfort for the 11 hour flight, the seats were made into a bed by the cabin crew when you requested it, I got 6 hours sleep, good quality quilts and pillows helped this. Seats 1A or 1K may have been slightly better for a couple travelling together as they are closer together than 2A 2K, but this is not a negative issue. The meal service was excellent, dine when you want, excellent choice of aperitifs, wines and champagne. The young Cabin Crew offered excellent attentive service in a very professional manner throughout the 11 hour flight. First Class seats offer good privacy, probably centre seats 4EF and 5EF offer the least privacy and therefore I would avoid these where possible. BA First is in a league of it's own and miles ahead of Club, both in the Air and on the Ground! Well done BA, this really was a First Class experience in every meaning of the words.",yes,2016,0.028731156,0.16313767,0.8081312,-1
2016-12-27,Economy Class,"Flew London Gatwick to Tampa with British Airways. Gatwick is a modern airport, but check-in was slow as was security. In the departure hall plenty of places to eat and shop. Gate shown about an hour before departure. Waited for 30-45 mins at gate as plane was delayed by about 20 minutes. Boarding took a very long time as it was a full flight. Once on board the aircraft we departed quickly.The seats was pretty old but just about comfortable enough. Once in the air immigration cards are handed out followed by a drink service, but no pretzels like BA used to do. About 2 hours after take off food was served. (chicken curry or vegetable lasagna). Lunch was quite nice, but small. After lunch duty free was sold. Four hours into the flight the cabin lights were turned off. The IFE was OK, there were lots of movies and tv shows, but not many games. Also the screen went fuzzy when the moving map was on. Screen was small but touch screen still worked. Between meals there were snacks available, but they had to be paid for (there used to be a free snack box). Drinks were also avaliable and free between meals. An hour before a sandwich, kitkat and a drink were served, the size was not adequate, but tasted nice. After the service was cleared plane stared the long descent into Tampa airport. Once we landed it was a long walk to immigration, however the queue was short. Overall the flight was not bad. Not much food, but crew were helpful and attentive.",yes,2016,0.042953886,0.32740352,0.6296426,1
2016-12-26,Premium Economy,"  Los Angeles to London Heathrow, and my first time flying Premium Economy with BA. The A380 is a state of the art flying machine. Food was very tasty and vast. Cabin crew were friendly and kind, the flight departed and arrived on time to London, very nice British Airways.

",yes,2016,0.0018755652,0.024269225,0.97385526,0
2016-12-22,Premium Economy,"  This was a much better flight than our outward LHR-BKK with British Airways. The staff were on the ball, worked hard and always around. A nice plane, good IFE with wide modern screen. Seats were fine although storage lacking compared to A380. Food still a letdown . Chicken served in kebabs but far too sweet and soggy. White wine good red poor. Breakfast scrambled eggs and steak! Spoilt by having a greasy liquid in the bottom of tray rendering pretty well inedible. I got a decent sleep.",no,2016,0.06330979,0.1811722,0.755518,4
2016-12-14,Business Class,London Heathrow to Hong Kong. We have not flown long haul with British Airwaves for many years. This flight was a revelation. Staff attentive and good. Aircraft was spotless. Food was excellent. We did not recognise the product. We got a very good sleep on the flight. The BA bed is still one of the best despite the strange layout. Heartily recommend.,yes,2016,0.0042554545,0.022110885,0.9736337,0
2016-12-10,Business Class,"  London to Hong Kong in business class. Having chosen the 'best seat' (this is important), I had a good flight onboard the A380 Upper deck. Service is good but unexceptional, professional but no pamper, as is BA. If on A380 with my chosen seat, this may be my preferred flight between LHR and HKG. I take numerous flights on this route in Business class.",yes,2016,0.005784677,0.083332025,0.91088325,0
2016-12-09,Premium Economy,"  IAD-LHR return in World Traveller Plus. Quite enjoyable flights both ways with first-rate leg-room (38in in WTP vs 31in in regular WT remains a strong positive point with me), some of the best airline cuisine I've had in recent years, an excellent pre-meal drinks service including Tribute Cornish ale, on-time departure/arrival and the attentive, courteous cabin-crew service I've received through the years from British Airways. (Two tiny flyspecks though - no more newspapers on boarding and no nibbles with the drinks service, but nowhere nearly enough to ruin the overall trip.) This remains my favourite way of flying between the USA and Europe. I am a regular Skytrax reader and note the numerous negative reviews BA's regular tourist-class service has latterly received in this forum (haven't flown it myself in a couple of years though), but on this and other recent showings BA's World Traveller Plus premium economy remains as good as ever.

",yes,2016,0.008258385,0.045565736,0.9461759,6
2016-12-04,Business Class,"Good service flying from London to Madrid, attentive crew and acceptable breakfast on outbound leg and meal on return leg. Outbound leg the crew were pleasant and efficient. On the return leg the crew were one of the most attentive and approachable I have met on a BA flight in quite some time. Food for a shorthaul flight was very good and drinks including champagne regularly offered. The only gripe I have is that unless you are a One World Emerald card holder you can't select your seat at the time of booking unless you pay £22 per person per sector. I think it's a British Airways thing. Even the LCCs let you book your seat for a reasonable cost. Paying business class prices I expect to get seat selection as a standard regardless of my status. I think this policy is misguided and I will take this into consideration in booking future flights.",yes,2016,0.042159334,0.2102524,0.7475883,2
2016-11-29,First Class,"Check-in at Singapore Airport is carried out in a separate area away from the desks and it was done quickly, efficiently and enables you to bypass the queue to enter the terminal. Boarding was chaotic. After announcing families with children, first and club passengers, and cardholders, the staff simply let everybody head towards the entrance. As before, the cabin crew were professional, helpful and enthusiastic. Dinner was served quite soon after takeoff because it was a late evening flight. It seems a shame that in its desire to cut costs, British Airways uses tablecloths and napkins which seem a little too thin and the cutlery is slightly too small. Nevertheless, the food was tasty and cooked properly and there was a good selection of wine and spirits. After a couple of glasses of port they made my bed and I slept soundly for several hours. The seat is equipped with two USB ports but these put out such little power by iPhone took a long time to charge and they could not handle an iPad. We landed at Heathrow on time and reached Terminal 5 within a matter of minutes. One of British Airways’ greatest assets is its cabin crew who, in my experience, are considerably better than their rivals. What the airline needs to do is to stop attempting to save money and start giving its premium class passengers those little extras that they have become accustomed to on other airlines. It might have been a one-off but it also needs to ensure that boarding is carried out properly.",yes,2016,0.060832556,0.23814318,0.7010243,5
2016-11-29,Economy Class,"  New York JFK to London. Pleasantly surprised to have experienced a nice flight on BA. Although the aircraft was relatively old, the seats were comfortable with a generous seat width and pitch. I had a rude shock when I was told I had to be seated in the middle seat of the middle row but it turned out alright. The slack with BA is that we have to purchase a seat if we wanted a specific seat. It is their way of ancillary income. The IFE can be improved as they have very limited offerings. Cabin crew were extremely friendly and attentive. They were tested when we had an ill passenger upon taxiing for departure. They showed compassion and were professional in their services. 
",yes,2016,0.024819542,0.10217736,0.87300307,-1
2016-11-29,Economy Class,"  London Heathrow to Belfast City. A really good flight, left on time, crew smiled and looked like they were having fun. A full cooked British breakfast which was served with great efficiency and was hot. Interactions with passengers positive. Landed on time and as had no luggage we were in the long queue for rental car in no time at all. Flight back was not as good as was delayed due to fog earlier in the day, check in was surly but on board crew still fine. On both flights the crews paid extra attention to children and I liked how they delivered child lifejackets to the bins above kids for each child passenger. Fare was cheap too, the only disappointment being that they don't have business class on domestic flights so we couldn't treat ourselves to a bit of luxury",yes,2016,0.046629313,0.1515015,0.80186915,5
2016-11-28,First Class,"  London to Toronto return. Business class outbound, First return. No complaints at all. Both flights departed on time and landed slightly early. Food actually quite decent for once, and crew on top of their game both directions. Had the latest entertainment system both ways. Clean comfy seats. Not much else to add – if only British Airways could get it this right every time. ",yes,2016,0.014420318,0.11741259,0.8681671,-1
2016-11-28,Premium Economy," Singapore to London. Having not flown British Airways long haul for over fifteen years I was pleasantly surprised on my recent return trip to London. The premium economy seats on the upper deck were clean and comfortable and the food served was well above average. However, more important was the unobtrusive service provided by the cabin staff whereby announcements are kept to a minimum and there is no constant patrolling during the flight. Both flights left and arrived on time. Overall a very good experience.",yes,2016,0.0042927293,0.0247349,0.97097236,0
2016-11-27,Economy Class,"Tel Aviv to Heathrow with British Airways. Another good flight. IFE much improved. Tasty food served promptly with plenty of drinks. Seats not great as usual but not so important on a relatively short flight. Friendly and efficient cabin crew. Flight was 25 mins early at Heathrow, which is always a bonus. Only downside was slow check in faff at Tel Aviv.",yes,2016,0.033898808,0.10629598,0.8598052,0
2016-11-27,Business Class, Marrakesh to London Gatwick with British Airways. I fly BA very frequently and the service varies each time. The lounge at Marrakesh is a joke with only a few seats and very limited choice of drinks - 2 miniature bottles of wine between approx 20 passengers. However the flight itself was good with nice meal and champagne. The cabin service manager was great going around offering drinks frequently for a 3 hour flight this was brilliant. The flightdeck kept us updated during the flight. My only other issue would be my baggage was marked with priority but was one of the last to come off.,yes,2016,0.00978027,0.069009714,0.92121,1
2016-11-26,Economy Class,"London Heathrow to Toronto with British Airways. After experiencing the modern T5, we boarded our flight on time and got sat down. We were in an older 777-200, so the seats weren't very comfortable due to the material and the entertainment screen was small. We departed late as they had to unload bags, they also had to reset the entertainment system. In the air we were offered beverages. Later in the flight, the meal service. There was chicken curry (I had it - it was nice but the rice was a bit dry) and a pink-looking coleslaw as a side salad. The dessert was a butterscotch/chocolate mousse, which was good. The other alternative was a pasta. I watched some films - there was a good range - and I like how the BBC News is up to date so I could catch up with the current affairs. The crew were not overly friendly, but kept servicing us with extra drinks. I had a nap, and then we were served a small landing snack. The much rumoured Mars Bar is actually true, as well as some Belgian chocolate cookies and other small snacks. We landed on time, but had to stay on the plane until the immigration hallway became a bit clearer.",yes,2016,0.027305271,0.26553035,0.70716435,5
2016-11-25,First Class,"  London to Singapore in first class was British Airways at its best. The Concorde Lounge was well staffed and the food and wine was exquisite. I was welcomed to the First Class cabin by an enthusiastic cabin crew. There was a slight delay on taking off which was made easier with a second glass of champagne. Throughout the flight and cabin crew achieved the perfect balance of being friendly, helpful and interested as well as anticipating what I needed. The food was to a high standard and my wine glass was kept topped up. After dinner, the crew member assigned to me, a mirthful Frenchman, made my bed and I had six hours sleep to wake up to breakfast consisting of fruit followed by a full English. The aircraft arrived on time and we left with a minimum of fuss. The cabin was clean, the seats seemed new and the toilets, although small, were kept spotless. I could not fault anything before and during this flight.",yes,2016,0.0066522826,0.06940059,0.9239471,5
2016-11-25,Economy Class,"  Domestic economy from London Heathrow to Belfast return. Check in at T5 quick and easy I was able to use fast track and the North Executive lounge through my FF status, boarding through gate A7 onto a clean looking A320. Departed on time crew provided a snack and drink on the 1 hour flight. Return check in again quick although the security system at BHD is slow very slow. Used the Executive lounge which is okay with a supply of snacks and drinks, it's also adjacent to the gate used by BA is pretty handy. Departed on time, seat 16B on another clean A320, crew served a hot breakfast on this flight which was pretty good for a domestic flight. Flight time on the return a little longer 1hr 40 min due to congestion at LHR. Good service, I guess the only option not cheap, but would use again even if I had a choice.",yes,2016,0.009167862,0.07558075,0.9152513,0
2016-11-24,Economy Class,"London Heathrow to Kiev with British Airways. Good flight, cabin clean, seats small and uncomfortable but it was economy so you pay your money and takes your chance. Food was served and was tasty. Staff were friendly. Captain informative about a go around event we experienced. Separate lounge in Kiev airport.",yes,2016,0.007664844,0.07544135,0.9168938,-1
2016-11-23,First Class,"A very comfortable flight from London to Las Vegas with British Airways. Good food and drink and the usual excellent service. Thankfully, BA seem to have abandoned the practice of serving afternoon tea at about midnight departure time and now serve a much more appropriate light hot meal. Coming back, the seat/bed was surprisingly comfortable. However, on this older 747, the IFE was simply not up to it, with limited content other than films.",yes,2016,0.019346679,0.10412567,0.87652767,-1
2016-11-21,Premium Economy,"Flew from Miami to London. First time on the A380 and was a little surprised how unremarkable the experience was because you board via 2 jet ways the boarding was no longer than a 747 or 777. The World Traveller Plus area is on the upper deck and BA had divided the class areas into smaller spaces so losing the scale of the aircraft. The seat were comfortable and spacious even when the seat in front was fully reclined on the over night flight you still had space and room. The service was the usual British Airways, the cabin crew being friendly and interactive. Overall a good quick flight and would definitely recommend BA but will stick to the 787 which I really love",yes,2016,0.0039495085,0.029331554,0.966719,0
2016-11-21,Premium Economy,"Flew British Airways from London to Baltimore. Have read so much about this aircraft and was looking forward to flying it. What a fantastic plane, the large windows and higher cabin pressure made the plane feel bright and light with no dry plane eyes after the flight. The upgrading of traveller plus makes it excellent value and the new seats are very comfortable. The flight was smooth, quiet and had a very helpful and interactive crew.",yes,2016,0.0018510739,0.012830583,0.9853183,-1
2016-11-16,First Class,"London Heathrow to Washington Dulles with British Airways. This was our return journey to the U.S. as we had flown over to London on a BA B747-400 in First from DFW. We were warmly greeted upon boarding and escorted to our seats. The A380 interior in First cabin was immaculate with even more personal space at our seats when compared with the 747. Once again, the on board service was excellent as was the food and wine (although once again the steak was a bit overcooked). I truly hope we will be able to fly in First again one fine day with BA.",yes,2016,0.0017123763,0.022082906,0.9762047,0
2016-11-15,First Class,"Dallas/Fort Worth to London Heathrow. Excellent service overall in British Airways First. The first class cabin interior was in excellent condition and the staff could not have been nicer. The aircraft featured the upgraded, new First cabin and it was quite elegant. Food and wine great as well although the steak was a bit overcooked. I hope to fly with BA in First again.",yes,2016,0.0024347648,0.016582875,0.98098236,0
2016-11-15,Economy Class,"Flew London Heathrow to Berlin Tegel with British Airways. No queues at terminal 5 at lunchtime - everything was very quick and efficient. Flight was punctual and well organised and service good with one exception. The flight info said there would be a “snack” but all we got was a small bag of crisps. Although it was a near two-hour flight over lunchtime, there was no food offered nor could we purchase any. (No shortage of drinks, including wine, though). You have been warned.",yes,2016,0.018357206,0.18072474,0.8009181,5
2016-11-14,Economy Class," Lisbon to London with British Airways. Nice flight. Fast boarding, full flight but left Lisbon on time and got to London with no delays. Food on flight was nice for such a cheap flight. Not like my return trip but British Airways makes us feel special when the service is ok.",yes,2016,0.0051511847,0.039177325,0.9556715,-1
2016-11-09,Economy Class,"  This was my first time to fly into London City Airport with British Airways. I found the experience to be very positive indeed. The check-in agent was very friendly and professional and made a very positive first impression. The gate staff were friendly and polite and boarding was quick and efficient. During this short flight the captain was informative and the cabin crew did a sterling job at serving drinks and snacks on a relatively short flight. Disembarkation was orderly and my bag arrived in good time too. I am a very happy customer and will use this route again in the future.

",yes,2016,0.0015543625,0.013674681,0.98477095,-1
2016-11-09,First Class,"  London to Los Angeles. Initially late boarding as aircraft was late on stand so cleaning could've been better. Negatives over and everything else was superb! The overall ambience isn't flash but rather understated elegance which you have to be British to fully understand I suppose. The champagne, fine wines and cognac complimented the restaurant quality a la carte meal and the service was second to none from our geordie steward. We loved the fact that one of our cabins could be set as a table for 2.",yes,2016,0.0051387344,0.03146833,0.9633929,-1
2016-11-08,First Class,"  London Heathrow to Kuala Lumpur. Concorde lounge at LHR nice. Check in easy at First Area. Was excited to try the Boeing 787 and new first on this special occasion trip. Cabin intimate with 8 semi private suites. Look good with nice finishing touches of leather and chrome, but seats quite narrow. Champagne before take off. Nice crew but slightly inexperienced and not totally familiar with aircraft type. Main meal was very average. Scallops overcooked and main beef part overcooked on one side. Breakfast ok. Bed for sleeping comfortable but too narrow. Power outlets wouldn't work with my iPhone or iPad. Table for dinner wouldn't extend properly and reading light fell out of its socket - on a new aircraft? We had a lovely flight all in redeeming Avios for occasion. The new first is an improvement but BA need to revaluate their offering against competion, likes of Qatar Airways, Emirates, Singapore etc, because their products and onboard service lags behind. ",yes,2016,0.11780869,0.26952958,0.6126617,-1
2016-11-06,Economy Class,"It does seem that many of the negative reviews of British Airways come from passengers travelling First or Business class. My wife and I flew from Heathrow to Los Angeles and found the entire experience extremely good. Boarding was efficient, the seats were comfortable and the leg room more than adequate. IFE was very good. The food was, well, it was airline food and you cannot expect haute cuisine at 38,000 ft. It was tasty enough, and there was some decent red wine. The cabin crew were excellent in every way, both friendly and efficient. Would I recommend BA to a friend? Yes, without question.",yes,2016,0.019646151,0.082748026,0.8976059,6
2016-11-04,Economy Class,"London Gatwick to Valencia with British Airways. Boarding the flight at Gatwick was good, professional and orderly. Ground staff at the airport were lovely and check in was efficent. Onboard we got out of the gate and under way quickly. Seats were fine, plenty of leg room back in economy, although they seemed to be a little dirty when I sat down but I thought nothing more of it. During the flight the cabin crew were professional doing their duties. All friendly and welcoming. Food wise we only got complementary biscuits - a little bit of a let down - but on a short flight like this totally understandable. Drinks were fine, got the normal selection: Coke, coffee, juices etc. On the return flight it was slightly different. They seemed to have less in stock not only in the food department but also the inflight shop. Disappointed in this as what I wanted to buy wasnt avaliable.But on this return flight the positives outweigh the negatives. Flight crew again amazing. All kind and welcoming like the first flight. Overall the flights were nice. Well worth the money. Definitely would fly with them again on short haul flights through europe.",yes,2016,0.018452346,0.09140969,0.89013803,1
2016-11-01,Economy Class,  I have traveled with British Airways many times in the past. It is reliable and safe but the attitude of the cabin staff put me off. It therefore came as a pleasant surprise that this seems to have changed. The stewardesses were very friendly and attentive. The aircraft was a Boeing 787 with a seat configuration of 3+3+3 which was good. In-flight entertainment was very good and it worked. Boarding at Seoul Incheon airport was surprisingly quick. We departed more or less on time and got to London on time but had to do one circuit because of traffic. All in all a very good experience.,yes,2016,0.004283818,0.030105319,0.96561086,6
2016-10-31,Business Class," I hadn't flown British Airways in a while but I thought I'd give them a go again. I was in Club World, seat 64K upper deck from London Heathrow to Chicago. Let me begin by saying that BA crews are tremendous. They are friendly, approachable, professional, amiable and affable. The flight deck did a great job in getting us there safely and they were informative without being over bearing with their announcements. The service on board was very good, the food was plentiful and quite tasty. The inflight entertainment was excellent. Loads of choices and great quality. All in all a great experience. Based on that, I will keep flying BA for my transatlantic flights. Again, the crews are a credit to BA, they do a great a job.",yes,2016,0.002031637,0.011691933,0.9862764,6
